종목,가격기준,테스트,파라미터,시작연도,방향,시대 구간,날짜,종가,등락률(%),당시 순위,사건 번호,z-score,종가 1일,종가 1주,종가 1개월,종가 3개월,종가 6개월,종가 1년,익일시가 1일,익일시가 1주,익일시가 1개월,익일시가 3개월,익일시가 6개월,익일시가 1년
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2020-05-21,26375.0,0.44,1466,61,0.15,-1.69,1.71,7.22,18.94,29.02,60.51,-1.69,1.71,7.22,18.94,29.02,60.51
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2020-06-05,29115.0,1.68,326,61,0.57,-0.14,-3.43,0.0,8.59,26.91,48.53,-1.44,-4.69,-1.31,7.17,25.25,46.59
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2020-07-06,29115.0,1.53,391,62,0.9,-1.2,-0.12,4.04,9.22,49.56,48.33,-1.76,-0.68,3.45,8.61,48.72,47.49
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2020-08-10,31700.0,1.49,417,63,0.96,1.26,-1.39,-1.18,3.91,37.21,29.84,1.02,-1.62,-1.42,3.67,36.88,29.54
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2020-10-06,31495.0,0.22,1902,64,0.19,0.97,0.49,1.91,32.4,36.69,23.89,1.6,1.12,2.54,33.23,37.54,24.66
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2020-11-06,32175.0,0.25,1862,65,0.2,1.26,3.45,14.84,32.18,31.0,22.72,0.29,2.46,13.74,30.92,29.75,21.55
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2020-12-07,36950.0,0.54,1349,66,0.48,-1.6,0.35,17.85,14.17,17.04,6.93,-1.5,0.45,17.96,14.28,17.15,7.03
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2020-12-30,39500.0,2.11,189,66,1.95,2.63,10.24,6.71,9.19,10.86,-1.33,2.41,10.0,6.48,8.96,10.62,-1.54
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2021-04-07,43295.0,0.24,1928,67,0.16,-0.09,1.26,-0.9,0.97,-11.88,-16.31,0.06,1.41,-0.75,1.12,-11.75,-16.18
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2021-12-07,39630.0,0.83,1027,68,0.78,0.44,-0.3,-1.65,-9.61,-17.06,-20.87,-0.43,-1.16,-2.5,-10.39,-17.77,-21.55
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2022-07-29,32385.0,0.43,1674,69,0.35,-0.05,1.28,-1.24,-6.24,1.45,5.65,0.2,1.53,-0.99,-6.01,1.7,5.91
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2022-10-27,30015.0,1.75,338,70,1.48,-1.63,0.6,5.38,10.81,8.48,6.35,-0.56,1.7,6.53,12.02,9.67,7.51
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2023-01-10,31470.0,0.13,2351,71,0.11,0.17,1.19,4.08,7.02,10.76,6.67,-0.27,0.74,3.62,6.55,10.27,6.2
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2023-01-27,33260.0,0.79,1125,71,0.68,-1.8,-0.81,-4.34,-2.1,4.13,5.5,-1.63,-0.63,-4.17,-1.93,4.32,5.69
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2023-04-13,33745.0,0.19,2248,72,0.18,0.36,0.01,-3.39,2.89,-5.35,9.13,-0.25,-0.59,-3.98,2.27,-5.92,8.47
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2023-05-19,33485.0,1.41,533,73,1.6,0.64,0.82,1.46,-1.64,0.91,7.54,0.64,0.82,1.46,-1.64,0.91,7.54
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2023-09-01,33910.0,1.0,916,74,1.21,0.63,-0.53,-5.41,-1.27,7.59,1.49,0.34,-0.82,-5.69,-1.56,7.28,1.19
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2023-10-12,33060.0,1.13,785,75,1.25,-0.88,-1.91,-1.77,3.06,9.42,4.55,0.05,-0.99,-0.85,4.01,10.44,5.53
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2023-12-20,35170.0,1.93,276,76,1.61,-0.65,2.84,-3.95,7.55,9.6,-5.23,0.09,3.61,-3.24,8.35,10.41,-4.53
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2024-01-02,36390.0,0.61,1463,76,0.5,-2.78,-4.58,-7.03,3.06,8.85,-8.4,-1.65,-3.47,-5.96,4.25,10.1,-7.34
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2024-08-16,36890.0,2.37,155,77,1.42,-0.88,0.05,-6.67,-10.41,-5.29,16.36,-1.18,-0.24,-6.95,-10.68,-5.57,16.01
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2024-11-21,33050.0,0.12,2580,78,0.1,0.89,0.67,-3.59,5.72,9.3,76.22,0.42,0.2,-4.04,5.23,8.79,75.4
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2025-01-09,33685.0,0.07,2736,79,0.06,-0.15,0.22,1.51,-0.98,28.66,116.79,-0.09,0.28,1.57,-0.92,28.74,116.92
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2025-02-14,34365.0,0.5,1741,80,0.42,0.73,2.75,2.24,1.38,23.67,173.88,0.39,2.41,1.9,1.04,23.26,172.97
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2025-03-20,35675.0,0.68,1436,81,0.61,0.48,-0.73,-6.42,17.56,34.41,119.17,0.69,-0.52,-6.22,17.81,34.69,119.63
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2025-05-29,36490.0,1.98,274,82,1.31,-0.96,5.36,14.61,18.39,57.02,254.26,-0.59,5.75,15.03,18.83,57.6,255.58
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2025-06-11,39125.0,1.18,805,82,0.77,0.18,2.27,9.9,13.07,50.79,239.48,0.11,2.21,9.83,13.0,50.69,239.26
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2025-06-20,40640.0,1.4,602,82,0.92,-0.1,1.96,7.5,17.27,44.18,203.96,0.84,2.92,8.52,18.38,45.54,206.83
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2025-07-11,43025.0,0.06,2852,82,0.06,0.93,0.73,1.0,22.22,64.45,147.22,1.02,0.83,1.09,22.33,64.6,147.45
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2025-09-08,43645.0,0.39,2010,83,0.36,1.36,6.91,14.23,33.35,98.76,,1.07,6.6,13.9,32.97,98.2,
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2025-10-21,53815.0,0.21,2471,84,0.17,1.13,4.45,2.96,33.34,82.11,,1.45,4.78,3.29,33.76,82.68,
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2025-12-26,59110.0,0.85,1228,85,0.46,2.72,12.01,28.87,32.28,120.14,,1.81,11.02,27.72,31.1,118.18,
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2026-01-15,70015.0,1.71,413,85,0.94,1.06,3.59,16.92,34.97,61.72,,0.73,3.25,16.53,34.53,61.19,
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2026-02-25,90890.0,2.03,278,86,1.02,4.55,-8.05,-10.63,48.33,,,3.79,-8.72,-11.28,47.25,,
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2026-05-11,121805.0,5.18,24,87,1.33,-2.22,-3.26,1.68,-18.5,,,-4.0,-5.02,-0.17,-19.99,,
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 상승,전체,2026-06-17,142055.0,1.8,412,88,0.47,3.44,-2.75,-23.27,,,,3.26,-2.92,-23.4,,,
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2005-10-28,14600.0,-2.41,49,1,-1.72,1.58,7.6,13.08,22.23,29.79,23.87,0.58,6.54,11.97,21.02,28.52,22.65
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2006-07-19,16105.0,-0.22,345,2,-0.14,3.51,4.22,8.51,11.18,12.17,59.48,1.52,2.22,6.43,9.04,10.02,56.43
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2006-12-07,18335.0,-0.35,333,3,-0.46,-1.25,0.35,-2.48,3.11,19.66,31.99,-1.23,0.38,-2.45,3.14,19.69,32.02
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2007-11-21,22900.0,-3.38,22,4,-2.19,-0.17,1.62,4.89,-2.55,4.15,-37.58,0.7,2.51,5.81,-1.7,5.07,-37.03
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2008-01-16,22010.0,-1.74,145,5,-1.02,1.32,-3.59,0.86,4.75,-8.66,-32.76,0.65,-4.22,0.2,4.06,-9.25,-33.2
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2008-05-23,23420.0,-0.59,369,6,-0.45,-1.37,1.84,-6.49,-17.72,-43.64,-25.28,-0.52,2.71,-5.68,-17.01,-43.15,-24.63
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2008-07-03,20605.0,-1.41,204,7,-1.18,-1.82,-4.13,-2.06,-10.94,-24.22,-10.05,-1.61,-3.92,-1.85,-10.75,-24.05,-9.85
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2008-10-02,18350.0,-1.56,202,8,-0.77,-3.65,-11.47,-18.69,-14.9,-6.89,18.56,-2.29,-10.22,-17.55,-13.71,-5.58,20.23
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2009-02-20,14060.0,-3.83,32,9,-1.39,3.02,-0.43,13.16,28.17,43.67,54.2,3.69,0.21,13.89,28.99,44.6,55.19
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2009-05-27,17500.0,-0.34,557,10,-0.2,1.94,3.54,2.6,20.97,23.2,18.37,2.53,4.14,3.19,21.67,23.91,19.05
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2009-10-07,21075.0,-0.02,764,11,-0.02,0.71,3.23,-2.66,7.07,10.01,17.01,0.26,2.76,-3.09,6.59,9.52,16.49
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2009-11-02,20600.0,-1.34,291,11,-1.13,-0.7,1.29,1.36,3.59,9.66,22.38,-0.7,1.29,1.36,3.59,9.66,22.38
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2010-05-20,21020.0,-1.55,267,12,-1.45,0.67,1.28,8.42,10.8,20.77,28.76,1.49,2.11,9.3,11.7,21.75,29.81
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2010-08-26,22625.0,-0.24,715,13,-0.27,0.07,2.54,7.58,10.78,14.81,7.56,0.42,2.91,7.96,11.18,15.21,7.94
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2011-06-08,27650.0,-1.07,395,14,-0.87,-0.65,0.16,4.38,-17.45,-8.39,-10.33,-0.65,0.16,4.38,-17.45,-8.39,-10.33
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2011-08-08,24360.0,-3.81,35,15,-2.76,-3.69,-0.33,-2.5,2.96,9.98,6.71,-1.8,1.63,-0.59,4.98,12.14,8.81
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2012-07-11,24140.0,-0.21,920,16,-0.17,-1.93,-1.45,7.46,5.05,10.69,0.21,-2.01,-1.53,7.37,4.97,10.6,0.12
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2013-02-06,25675.0,-0.12,1056,17,-0.16,-0.02,3.21,3.72,0.35,-5.53,-0.41,-0.14,3.09,3.6,0.23,-5.64,-0.53
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2013-03-12,26405.0,-0.84,580,18,-1.17,0.38,-0.81,-2.97,-5.95,-1.5,-3.92,0.36,-0.83,-2.99,-5.96,-1.51,-3.94
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2013-04-05,25460.0,-1.57,322,18,-2.16,0.08,-0.43,-0.14,-7.54,4.52,3.0,-0.27,-0.78,-0.49,-7.87,4.15,2.64
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2013-06-25,23220.0,-0.73,646,19,-0.82,-0.3,3.92,6.48,13.11,14.38,12.19,-1.15,3.03,5.57,12.15,13.41,11.23
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2014-04-25,25865.0,-1.43,363,20,-2.05,0.02,-2.67,1.37,4.85,-4.74,0.99,0.25,-2.44,1.61,5.1,-4.51,1.22
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2014-08-06,26605.0,-0.3,1000,21,-0.48,-0.41,-0.53,-1.64,-6.16,-5.56,-11.37,-0.02,-0.13,-1.25,-5.79,-5.19,-11.02
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2014-09-26,25765.0,-0.33,987,22,-0.58,-0.16,-3.28,-3.76,-3.32,-0.06,-7.74,-0.17,-3.3,-3.78,-3.34,-0.08,-7.76
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2014-10-15,24380.0,-0.14,1193,22,-0.23,-0.49,-0.35,2.42,2.09,10.85,2.24,-0.04,0.1,2.88,2.55,11.35,2.7
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2015-04-30,26650.0,-0.45,915,23,-0.76,0.32,-1.99,-4.93,-8.8,-5.25,-9.02,0.15,-2.15,-5.09,-8.95,-5.41,-9.18
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2015-08-12,23665.0,-0.61,807,24,-0.81,0.44,-2.3,-1.1,2.47,0.61,8.22,0.57,-2.18,-0.97,2.6,0.74,8.36
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2015-08-21,22760.0,-1.56,336,24,-2.28,-2.33,1.89,4.09,8.28,5.27,12.83,-1.38,2.88,5.1,9.34,6.3,13.93
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2015-11-10,24585.0,-1.46,367,25,-1.6,-0.14,-1.63,-2.36,-5.47,-2.73,1.65,0.06,-1.43,-2.16,-5.28,-2.53,1.85
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2015-12-08,24010.0,-0.48,937,25,-0.58,-0.02,-0.29,-2.12,2.46,0.27,8.87,-0.1,-0.37,-2.21,2.37,0.19,8.78
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2016-06-15,24260.0,-0.04,1512,26,-0.06,-0.76,1.36,2.56,3.36,7.48,27.99,-0.8,1.32,2.51,3.32,7.44,27.94
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2017-04-10,28175.0,-0.58,891,27,-1.19,-0.41,0.35,6.51,12.92,16.18,14.45,-0.21,0.55,6.72,13.14,16.41,14.67
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2017-11-15,33220.0,-0.61,875,28,-1.05,0.65,1.02,-1.55,-3.61,-4.09,-18.12,0.41,0.78,-1.79,-3.84,-4.32,-18.32
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2018-05-09,31455.0,-0.33,1199,29,-0.32,0.68,0.49,0.99,-5.42,-14.53,-15.12,0.14,-0.05,0.44,-5.93,-14.99,-15.57
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2018-06-19,30225.0,-1.29,468,30,-1.51,0.71,0.45,-1.57,-2.3,-12.31,-7.96,0.4,0.13,-1.88,-2.61,-12.58,-8.25
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2018-10-05,29250.0,-0.15,1522,31,-0.23,-0.5,-4.84,-7.13,-9.69,-0.07,-5.28,-0.03,-4.4,-6.7,-9.27,0.39,-4.84
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2018-10-29,26170.0,-0.81,768,31,-0.86,0.38,3.08,3.94,9.69,8.39,8.81,0.81,3.51,4.37,10.15,8.84,9.27
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2019-03-07,28300.0,-0.3,1314,32,-0.33,-1.36,-0.74,3.06,-5.34,-6.59,-11.02,-0.91,-0.28,3.53,-4.9,-6.16,-10.61
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2019-08-06,25410.0,-1.4,428,33,-1.73,-0.61,-0.35,4.03,11.55,20.19,27.02,-0.61,-0.35,4.03,11.55,20.19,27.02
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2020-03-17,23110.0,-2.24,198,34,-1.43,-5.5,-2.99,8.87,21.94,39.29,79.66,-5.54,-3.03,8.82,21.89,39.23,79.58
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2021-03-10,40980.0,-0.57,1136,35,-0.35,2.04,2.48,5.55,4.4,2.06,-10.72,1.63,2.07,5.13,3.99,1.65,-11.08
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2021-08-11,42515.0,-0.9,827,36,-1.38,-0.4,-4.65,-3.76,-7.29,-12.0,-24.03,-0.38,-4.62,-3.74,-7.27,-11.98,-24.01
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2021-11-29,38205.0,-0.79,949,37,-0.8,-2.03,2.88,5.23,-2.76,-7.73,-18.74,-2.88,1.98,4.32,-3.61,-8.54,-19.45
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2022-01-19,38240.0,-0.73,1012,38,-0.73,0.59,-4.37,-3.87,-7.4,-16.07,-14.59,0.58,-4.38,-3.88,-7.41,-16.08,-14.6
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2022-01-27,35305.0,-3.46,63,38,-3.4,2.68,4.15,5.23,-0.04,-8.17,-8.11,2.13,3.59,4.66,-0.58,-8.66,-8.61
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2022-05-12,33805.0,-1.64,395,39,-1.57,2.37,1.67,-2.77,-2.38,-4.51,-2.32,1.75,1.06,-3.35,-2.97,-5.09,-2.91
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2022-06-15,32285.0,-1.78,349,40,-1.7,-0.06,-4.32,-4.88,-3.67,-4.48,5.23,-1.32,-5.52,-6.07,-4.88,-5.67,3.91
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2022-08-23,31895.0,-1.25,611,41,-1.09,0.41,0.28,-6.63,-0.42,0.64,4.91,0.08,-0.05,-6.94,-0.75,0.31,4.56
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2022-11-22,31255.0,-0.71,1085,42,-0.53,0.67,1.1,-2.83,2.34,7.65,8.01,-0.05,0.38,-3.53,1.6,6.88,7.24
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2023-04-26,32895.0,-0.11,2085,43,-0.1,-1.02,-1.02,4.01,4.82,-3.94,12.6,0.28,0.28,5.37,6.19,-2.68,14.07
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2023-07-10,33235.0,-0.17,1983,44,-0.23,1.84,4.47,1.84,-1.4,2.95,16.22,1.11,3.72,1.11,-2.11,2.21,15.38
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2023-08-17,33085.0,-0.3,1716,45,-0.36,-0.53,1.09,4.56,1.93,9.08,10.61,0.64,2.28,5.8,3.13,10.37,11.91
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2023-09-22,33200.0,-0.36,1611,46,-0.41,0.09,-3.57,-6.51,8.95,14.7,4.61,0.38,-3.29,-6.24,9.26,15.03,4.91
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2024-01-09,34725.0,-0.37,1615,47,-0.31,-1.09,-2.82,2.09,8.16,14.27,-3.05,-1.09,-2.82,2.09,8.16,14.27,-3.05
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2024-04-16,36175.0,-2.31,210,48,-2.13,-1.09,-0.04,3.55,8.04,-4.45,-6.19,-1.3,-0.25,3.34,7.82,-4.65,-6.39
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2024-09-06,34340.0,-0.89,981,49,-0.53,-0.67,0.44,2.69,-3.99,4.38,40.75,1.4,2.53,4.83,-1.99,6.55,43.68
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2024-11-11,33530.0,-1.61,451,50,-1.43,-2.09,-2.09,-4.06,3.24,4.56,62.85,-1.6,-1.6,-3.58,3.75,5.08,63.66
KODEX 200,원본가,테스트 B(연속 등락),N=5,2005,연속 하락,전체,2025-04-08,31535.0,-0.05,2465,51,-0.04,-1.66,5.77,10.2,36.44,66.75,207.34,-1.46,5.99,10.42,36.72,67.1,207.98
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2005-08-01,14295.0,0.25,322,1,0.3,0.17,-2.06,-2.41,6.68,28.93,18.64,0.32,-1.93,-2.28,6.83,29.11,18.81
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2005-09-13,14960.0,0.3,324,2,0.29,1.37,3.24,1.27,14.87,17.51,18.98,2.12,4.01,2.02,15.72,18.38,19.87
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2005-12-07,16975.0,0.8,237,3,0.56,0.0,0.8,8.6,2.42,-5.36,5.48,0.18,0.97,8.79,2.6,-5.19,5.67
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2006-01-02,18190.0,0.5,311,3,0.39,0.05,1.15,-0.08,-0.05,-8.0,-0.11,0.11,1.21,-0.03,0.0,-7.95,-0.06
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2006-04-06,18415.0,0.79,261,4,0.61,0.22,0.08,2.91,-7.96,-4.72,8.77,0.19,0.05,2.88,-7.98,-4.75,8.74
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2007-02-21,19220.0,0.1,547,5,0.12,0.94,-2.06,-0.73,10.25,18.21,12.38,1.04,-1.95,-0.62,10.36,18.33,12.5
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2007-07-05,23600.0,0.94,299,6,0.97,0.49,3.35,-0.89,10.04,-3.67,-16.74,-0.02,2.82,-1.39,9.49,-4.15,-17.16
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2007-10-04,25600.0,0.29,560,7,0.15,-0.39,2.36,-0.8,-8.28,-10.96,-34.32,-0.27,2.48,-0.68,-8.17,-10.85,-34.24
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2008-03-25,21685.0,0.91,362,8,0.51,0.44,1.71,7.56,-0.67,-11.41,-26.22,0.44,1.71,7.56,-0.67,-11.41,-26.22
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2009-04-07,17100.0,0.09,824,9,0.04,-3.48,1.96,6.43,8.89,23.95,35.5,-2.45,3.04,7.57,10.05,25.27,36.94
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2009-07-21,19485.0,0.44,677,10,0.3,0.46,2.54,3.67,11.8,17.06,17.53,0.13,2.2,3.32,11.43,16.68,17.14
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2009-12-07,21735.0,0.46,698,11,0.35,-0.25,1.89,4.21,1.63,1.5,21.14,-0.23,1.91,4.23,1.66,1.52,21.17
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2010-01-21,23030.0,0.85,504,12,0.75,-2.58,-4.56,-5.51,0.61,-0.02,19.95,-1.54,-3.53,-4.5,1.69,1.05,21.24
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2010-10-06,24850.0,1.37,329,13,1.76,-0.16,-1.83,1.45,12.33,14.85,-5.05,-0.06,-1.73,1.55,12.45,14.96,-4.95
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2010-12-07,25925.0,0.37,845,14,0.47,-0.44,2.49,7.43,1.02,4.82,-3.61,-0.42,2.51,7.45,1.04,4.84,-3.59
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2011-01-05,27935.0,0.07,1075,14,0.09,-0.3,0.16,-0.81,2.4,2.02,-11.94,-0.45,0.02,-0.95,2.25,1.88,-12.06
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2011-03-31,28380.0,0.37,874,15,0.34,0.83,0.56,2.87,-1.07,-21.3,-2.61,0.79,0.53,2.84,-1.11,-21.33,-2.64
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2011-07-06,28700.0,0.33,937,16,0.27,0.56,-2.3,-8.5,-19.34,-13.43,-15.71,0.59,-2.27,-8.47,-19.31,-13.4,-15.68
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2011-10-13,23910.0,0.57,789,17,0.23,0.56,-1.07,2.05,2.63,13.3,6.5,0.69,-0.94,2.18,2.76,13.44,6.64
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2012-12-12,26215.0,0.73,745,18,0.98,1.09,0.9,0.15,-0.1,-6.28,-0.55,1.09,0.9,0.15,-0.1,-6.28,-0.55
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2013-05-31,26135.0,0.08,1352,19,0.1,-0.36,-3.48,-7.67,-4.06,-0.06,-0.13,-0.04,-3.17,-7.37,-3.74,0.27,0.19
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2013-09-12,26125.0,0.11,1324,20,0.11,-0.54,0.19,3.56,-0.94,-3.29,-1.38,-0.42,0.31,3.68,-0.82,-3.18,-1.26
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2013-11-29,26940.0,0.04,1446,21,0.05,-0.76,-3.23,-3.82,-3.75,-3.69,-7.57,-0.98,-3.44,-4.04,-3.96,-3.91,-7.78
KODEX 200,원본가,테스트 B(연속 등락),N=6,2005,연속 상승,전체,2014-02-12,25410.0,0.26,1245,22,0.29,-0.73,0.1,-0.2,2.97,4.45,0.04,-0.71,0.12,-0.18,2.99,4.47,0.06
